uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,122
PE,OUTRAS,POSTO_SAUDE,"60 - 69",M,1
PE,OUTRAS,VIA_PUBLICA,"60 - 69",F,27
PE,OUTRAS,VIA_PUBLICA,"60 - 69",M,76
PE,COVID,DOMICILIO,"60 - 69",F,5
PE,COVID,DOMICILIO,"60 - 69",M,13
PE,COVID,HOSPITAL,"60 - 69",F,599
PE,COVID,HOSPITAL,"60 - 69",M,786
PE,COVID,IGNORADO,"60 - 69",F,1
PE,COVID,IGNORADO,"60 - 69",M,1
PE,COVID,OUTRO,"60 - 69",M,3
PE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,8
PE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,17
PE,COVID,POSTO_SAUDE,"60 - 69",M,1
PE,COVID,SAMU,"60 - 69",F,1
PE,COVID,VIA_PUBLICA,"60 - 69",F,1
PE,INDETERMINADA,DOMICILIO,"60 - 69",F,13
PE,INDETERMINADA,DOMICILIO,"60 - 69",M,24
PE,INDETERMINADA,HOSPITAL,"60 - 69",F,24
PE,INDETERMINADA,HOSPITAL,"60 - 69",M,16
PE,INDETERMINADA,IGNORADO,"60 - 69",F,1
PE,INDETERMINADA,IGNORADO,"60 - 69",M,1
PE,INDETERMINADA,OUTRO,"60 - 69",F,1
PE,INDETERMINADA,OUTRO,"60 - 69",M,7
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
PE,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,62
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,67
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,249
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,287
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,2
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,4
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,19
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
PE,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,1
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,4
PE,PNEUMONIA,DOMICILIO,"60 - 69",F,24
PE,PNEUMONIA,DOMICILIO,"60 - 69",M,38
PE,PNEUMONIA,HOSPITAL,"60 - 69",F,303
PE,PNEUMONIA,HOSPITAL,"60 - 69",M,401
PE,PNEUMONIA,OUTRO,"60 - 69",F,6
PE,PNEUMONIA,OUTRO,"60 - 69",M,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,12
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
PE,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
PE,SEPTICEMIA,DOMICILIO,"60 - 69",F,26
PE,SEPTICEMIA,DOMICILIO,"60 - 69",M,47
PE,SEPTICEMIA,HOSPITAL,"60 - 69",F,764
PE,SEPTICEMIA,HOSPITAL,"60 - 69",M,900
PE,SEPTICEMIA,IGNORADO,"60 - 69",F,2
PE,SEPTICEMIA,IGNORADO,"60 - 69",M,4
PE,SEPTICEMIA,OUTRO,"60 - 69",M,4
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,20
PE,SEPTICEMIA,VIA_PUBLICA,"60 - 69",F,1
PE,SRAG,DOMICILIO,"60 - 69",F,23
PE,SRAG,DOMICILIO,"60 - 69",M,43
PE,SRAG,HOSPITAL,"60 - 69",F,319
PE,SRAG,HOSPITAL,"60 - 69",M,402
PE,SRAG,IGNORADO,"60 - 69",F,1
PE,SRAG,OUTRO,"60 - 69",F,1
PE,SRAG,OUTRO,"60 - 69",M,3
PE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,17
PE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,23
PE,SRAG,VIA_PUBLICA,"60 - 69",M,1
PI,OUTRAS,DOMICILIO,"60 - 69",F,160
PI,OUTRAS,DOMICILIO,"60 - 69",M,290
PI,OUTRAS,HOSPITAL,"60 - 69",F,186
PI,OUTRAS,HOSPITAL,"60 - 69",M,259
PI,OUTRAS,IGNORADO,"60 - 69",F,1
PI,OUTRAS,IGNORADO,"60 - 69",M,2
PI,OUTRAS,OUTRO,"60 - 69",F,9
PI,OUTRAS,OUTRO,"60 - 69",M,17
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
PI,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
PI,OUTRAS,VIA_PUBLICA,"60 - 69",M,16
PI,COVID,DOMICILIO,"60 - 69",F,4
PI,COVID,HOSPITAL,"60 - 69",F,111
PI,COVID,HOSPITAL,"60 - 69",M,155
PI,COVID,OUTRO,"60 - 69",F,1
PI,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PI,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PI,COVID,VIA_PUBLICA,"60 - 69",F,1
PI,COVID,VIA_PUBLICA,"60 - 69",M,1
PI,INDETERMINADA,DOMICILIO,"60 - 69",F,1
PI,INDETERMINADA,DOMICILIO,"60 - 69",M,6
PI,INDETERMINADA,HOSPITAL,"60 - 69",M,1
PI,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,29
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,41
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,52
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,75
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,4
PI,PNEUMONIA,DOMICILIO,"60 - 69",F,9
PI,PNEUMONIA,DOMICILIO,"60 - 69",M,14
PI,PNEUMONIA,HOSPITAL,"60 - 69",F,74
PI,PNEUMONIA,HOSPITAL,"60 - 69",I,1
PI,PNEUMONIA,HOSPITAL,"60 - 69",M,95
PI,PNEUMONIA,OUTRO,"60 - 69",M,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PI,SEPTICEMIA,DOMICILIO,"60 - 69",F,5
PI,SEPTICEMIA,DOMICILIO,"60 - 69",M,12
PI,SEPTICEMIA,HOSPITAL,"60 - 69",F,84
PI,SEPTICEMIA,HOSPITAL,"60 - 69",M,98
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PI,SRAG,DOMICILIO,"60 - 69",F,1
PI,SRAG,HOSPITAL,"60 - 69",F,4
PI,SRAG,HOSPITAL,"60 - 69",M,7
PR,OUTRAS,AMBULANCIA,"60 - 69",F,1
PR,OUTRAS,DOMICILIO,"60 - 69",F,749
PR,OUTRAS,DOMICILIO,"60 - 69",I,1
PR,OUTRAS,DOMICILIO,"60 - 69",M,1391
PR,OUTRAS,HOSPITAL,"60 - 69",F,1645
PR,OUTRAS,HOSPITAL,"60 - 69",I,3
PR,OUTRAS,HOSPITAL,"60 - 69",M,2381
PR,OUTRAS,IGNORADO,"60 - 69",F,1
PR,OUTRAS,IGNORADO,"60 - 69",M,2
PR,OUTRAS,OUTRO,"60 - 69",F,66
PR,OUTRAS,OUTRO,"60 - 69",M,186
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,109
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,170
PR,OUTRAS,POSTO_SAUDE,"60 - 69",F,4
PR,OUTRAS,POSTO_SAUDE,"60 - 69",M,3
PR,OUTRAS,VIA_PUBLICA,"60 - 69",F,19
PR,OUTRAS,VIA_PUBLICA,"60 - 69",M,97
PR,COVID,DOMICILIO,"60 - 69",F,19
PR,COVID,DOMICILIO,"60 - 69",M,24
PR,COVID,HOSPITAL,"60 - 69",F,672
PR,COVID,HOSPITAL,"60 - 69",M,1031
PR,COVID,IGNORADO,"60 - 69",M,1
PR,COVID,OUTRO,"60 - 69",F,15
PR,COVID,OUTRO,"60 - 69",M,20
PR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,15
PR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,30
PR,COVID,VIA_PUBLICA,"60 - 69",M,2
PR,INDETERMINADA,DOMICILIO,"60 - 69",F,22
PR,INDETERMINADA,DOMICILIO,"60 - 69",M,36
PR,INDETERMINADA,HOSPITAL,"60 - 69",F,4
PR,INDETERMINADA,HOSPITAL,"60 - 69",M,5
PR,INDETERMINADA,OUTRO,"60 - 69",F,1
PR,INDETERMINADA,OUTRO,"60 - 69",M,3
PR,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,4
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,55
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,64
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,265
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",I,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,353
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,8
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,7
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,8
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,20
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
PR,PNEUMONIA,DOMICILIO,"60 - 69",F,14
PR,PNEUMONIA,DOMICILIO,"60 - 69",M,25
PR,PNEUMONIA,HOSPITAL,"60 - 69",F,492
PR,PNEUMONIA,HOSPITAL,"60 - 69",M,778
PR,PNEUMONIA,OUTRO,"60 - 69",F,4
PR,PNEUMONIA,OUTRO,"60 - 69",M,6
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
PR,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
PR,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
PR,SEPTICEMIA,DOMICILIO,"60 - 69",F,12
PR,SEPTICEMIA,DOMICILIO,"60 - 69",M,14
PR,SEPTICEMIA,HOSPITAL,"60 - 69",F,630
PR,SEPTICEMIA,HOSPITAL,"60 - 69",M,829
PR,SEPTICEMIA,IGNORADO,"60 - 69",F,1
PR,SEPTICEMIA,IGNORADO,"60 - 69",M,1
PR,SEPTICEMIA,OUTRO,"60 - 69",F,8
PR,SEPTICEMIA,OUTRO,"60 - 69",M,11
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,15
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,16
PR,SRAG,HOSPITAL,"60 - 69",F,22
PR,SRAG,HOSPITAL,"60 - 69",M,34
PR,SRAG,IGNORADO,"60 - 69",M,1
PR,SRAG,OUTRO,"60 - 69",M,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RJ,OUTRAS,DOMICILIO,"60 - 69",F,1229
RJ,OUTRAS,DOMICILIO,"60 - 69",M,2248
RJ,OUTRAS,HOSPITAL,"60 - 69",F,3900
RJ,OUTRAS,HOSPITAL,"60 - 69",I,1
RJ,OUTRAS,HOSPITAL,"60 - 69",M,4807
RJ,OUTRAS,IGNORADO,"60 - 69",F,11
RJ,OUTRAS,IGNORADO,"60 - 69",M,18
RJ,OUTRAS,OUTRO,"60 - 69",F,46
RJ,OUTRAS,OUTRO,"60 - 69",M,172
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1022
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1326
RJ,OUTRAS,VIA_PUBLICA,"60 - 69",F,20
RJ,OUTRAS,VIA_PUBLICA,"60 - 69",M,98
RJ,COVID,DOMICILIO,"60 - 69",F,20
RJ,COVID,DOMICILIO,"60 - 69",M,42
RJ,COVID,HOSPITAL,"60 - 69",F,2076
RJ,COVID,HOSPITAL,"60 - 69",M,2893
RJ,COVID,IGNORADO,"60 - 69",F,2
RJ,COVID,IGNORADO,"60 - 69",M,5
RJ,COVID,OUTRO,"60 - 69",F,8
RJ,COVID,OUTRO,"60 - 69",M,8
RJ,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,205
RJ,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,300
RJ,COVID,VIA_PUBLICA,"60 - 69",F,3
RJ,COVID,VIA_PUBLICA,"60 - 69",M,1
RJ,INDETERMINADA,DOMICILIO,"60 - 69",F,47
RJ,INDETERMINADA,DOMICILIO,"60 - 69",M,85
RJ,INDETERMINADA,HOSPITAL,"60 - 69",F,72
RJ,INDETERMINADA,HOSPITAL,"60 - 69",M,77
RJ,INDETERMINADA,OUTRO,"60 - 69",F,4
RJ,INDETERMINADA,OUTRO,"60 - 69",M,9
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,36
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,44
RJ,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
RJ,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,5
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,88
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,107
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,733
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",I,1
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,815
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,8
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,183
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,229
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,2
RJ,PNEUMONIA,DOMICILIO,"60 - 69",F,21
RJ,PNEUMONIA,DOMICILIO,"60 - 69",M,63
RJ,PNEUMONIA,HOSPITAL,"60 - 69",F,1284
RJ,PNEUMONIA,HOSPITAL,"60 - 69",M,1707
RJ,PNEUMONIA,IGNORADO,"60 - 69",M,4
RJ,PNEUMONIA,OUTRO,"60 - 69",F,6
RJ,PNEUMONIA,OUTRO,"60 - 69",M,6
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,183
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,299
RJ,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",F,16
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",M,26
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",F,1456
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",M,1733
RJ,SEPTICEMIA,IGNORADO,"60 - 69",F,1
RJ,SEPTICEMIA,IGNORADO,"60 - 69",M,1
RJ,SEPTICEMIA,OUTRO,"60 - 69",F,3
RJ,SEPTICEMIA,OUTRO,"60 - 69",M,6
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,211
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",I,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,241
RJ,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RJ,SRAG,DOMICILIO,"60 - 69",F,3
RJ,SRAG,DOMICILIO,"60 - 69",M,4
RJ,SRAG,HOSPITAL,"60 - 69",F,153
RJ,SRAG,HOSPITAL,"60 - 69",M,190
RJ,SRAG,IGNORADO,"60 - 69",F,2
RJ,SRAG,OUTRO,"60 - 69",M,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,18
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,41
RN,OUTRAS,AMBULANCIA,"60 - 69",F,1
RN,OUTRAS,DOMICILIO,"60 - 69",F,176
RN,OUTRAS,DOMICILIO,"60 - 69",M,277
RN,OUTRAS,HOSPITAL,"60 - 69",F,325
RN,OUTRAS,HOSPITAL,"60 - 69",M,404
RN,OUTRAS,IGNORADO,"60 - 69",M,2
RN,OUTRAS,OUTRO,"60 - 69",F,4
RN,OUTRAS,OUTRO,"60 - 69",M,26
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,19
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,41
RN,OUTRAS,VIA_PUBLICA,"60 - 69",F,12
RN,OUTRAS,VIA_PUBLICA,"60 - 69",M,26
RN,COVID,DOMICILIO,"60 - 69",F,3
RN,COVID,DOMICILIO,"60 - 69",M,9
RN,COVID,HOSPITAL,"60 - 69",F,140
RN,COVID,HOSPITAL,"60 - 69",M,222
RN,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
RN,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
RN,INDETERMINADA,DOMICILIO,"60 - 69",F,2
RN,INDETERMINADA,DOMICILIO,"60 - 69",M,8
RN,INDETERMINADA,HOSPITAL,"60 - 69",F,3
RN,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,20
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,27
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,52
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,63
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
RN,PNEUMONIA,DOMICILIO,"60 - 69",F,8
RN,PNEUMONIA,DOMICILIO,"60 - 69",M,21
RN,PNEUMONIA,HOSPITAL,"60 - 69",F,100
RN,PNEUMONIA,HOSPITAL,"60 - 69",M,140
RN,PNEUMONIA,OUTRO,"60 - 69",F,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
RN,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RN,SEPTICEMIA,DOMICILIO,"60 - 69",F,4
RN,SEPTICEMIA,DOMICILIO,"60 - 69",M,18
RN,SEPTICEMIA,HOSPITAL,"60 - 69",F,122
RN,SEPTICEMIA,HOSPITAL,"60 - 69",M,141
RN,SEPTICEMIA,IGNORADO,"60 - 69",M,1
RN,SEPTICEMIA,OUTRO,"60 - 69",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
RN,SRAG,DOMICILIO,"60 - 69",F,3
RN,SRAG,DOMICILIO,"60 - 69",M,1
RN,SRAG,HOSPITAL,"60 - 69",F,9
RN,SRAG,HOSPITAL,"60 - 69",M,12
RO,OUTRAS,DOMICILIO,"60 - 69",F,62
RO,OUTRAS,DOMICILIO,"60 - 69",M,162
RO,OUTRAS,HOSPITAL,"60 - 69",F,172
RO,OUTRAS,HOSPITAL,"60 - 69",M,264
RO,OUTRAS,OUTRO,"60 - 69",F,8
RO,OUTRAS,OUTRO,"60 - 69",M,22
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
RO,OUTRAS,VIA_PUBLICA,"60 - 69",F,4
RO,OUTRAS,VIA_PUBLICA,"60 - 69",M,9
RO,COVID,DOMICILIO,"60 - 69",F,1
RO,COVID,DOMICILIO,"60 - 69",M,4
RO,COVID,HOSPITAL,"60 - 69",F,102
RO,COVID,HOSPITAL,"60 - 69",M,164
RO,COVID,OUTRO,"60 - 69",M,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RO,COVID,VIA_PUBLICA,"60 - 69",M,1
RO,INDETERMINADA,DOMICILIO,"60 - 69",F,1
RO,INDETERMINADA,DOMICILIO,"60 - 69",M,1
RO,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RO,INDETERMINADA,HOSPITAL,"60 - 69",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,12
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,13
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,45
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,56
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,3
RO,PNEUMONIA,DOMICILIO,"60 - 69",F,3
RO,PNEUMONIA,DOMICILIO,"60 - 69",M,3
RO,PNEUMONIA,HOSPITAL,"60 - 69",F,52
RO,PNEUMONIA,HOSPITAL,"60 - 69",M,85
RO,PNEUMONIA,IGNORADO,"60 - 69",M,1
RO,PNEUMONIA,OUTRO,"60 - 69",M,1
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
RO,SEPTICEMIA,HOSPITAL,"60 - 69",F,73
RO,SEPTICEMIA,HOSPITAL,"60 - 69",M,62
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RO,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RO,SRAG,HOSPITAL,"60 - 69",F,4
RO,SRAG,HOSPITAL,"60 - 69",M,7
RO,SRAG,VIA_PUBLICA,"60 - 69",M,1
RR,OUTRAS,DOMICILIO,"60 - 69",F,23
RR,OUTRAS,DOMICILIO,"60 - 69",M,29
RR,OUTRAS,HOSPITAL,"60 - 69",F,66
RR,OUTRAS,HOSPITAL,"60 - 69",M,87
RR,OUTRAS,IGNORADO,"60 - 69",M,1
RR,OUTRAS,OUTRO,"60 - 69",F,2
RR,OUTRAS,OUTRO,"60 - 69",M,3
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RR,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
RR,OUTRAS,VIA_PUBLICA,"60 - 69",M,4
RR,COVID,DOMICILIO,"60 - 69",F,1
RR,COVID,DOMICILIO,"60 - 69",M,6
RR,COVID,HOSPITAL,"60 - 69",F,61
RR,COVID,HOSPITAL,"60 - 69",M,98
RR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,2
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,5
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,17
RR,PNEUMONIA,DOMICILIO,"60 - 69",F,1
RR,PNEUMONIA,DOMICILIO,"60 - 69",M,1
RR,PNEUMONIA,HOSPITAL,"60 - 69",F,20
RR,PNEUMONIA,HOSPITAL,"60 - 69",M,23
RR,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RR,SEPTICEMIA,DOMICILIO,"60 - 69",M,2
RR,SEPTICEMIA,HOSPITAL,"60 - 69",F,16
RR,SEPTICEMIA,HOSPITAL,"60 - 69",M,20
RS,OUTRAS,DOMICILIO,"60 - 69",F,786
RS,OUTRAS,DOMICILIO,"60 - 69",I,2
RS,OUTRAS,DOMICILIO,"60 - 69",M,1580
RS,OUTRAS,HOSPITAL,"60 - 69",F,2264
RS,OUTRAS,HOSPITAL,"60 - 69",I,2
RS,OUTRAS,HOSPITAL,"60 - 69",M,3207
RS,OUTRAS,IGNORADO,"60 - 69",F,102
RS,OUTRAS,IGNORADO,"60 - 69",M,168
RS,OUTRAS,OUTRO,"60 - 69",F,48
RS,OUTRAS,OUTRO,"60 - 69",M,139
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,176
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,273
RS,OUTRAS,POSTO_SAUDE,"60 - 69",F,1
RS,OUTRAS,VIA_PUBLICA,"60 - 69",F,14
RS,OUTRAS,VIA_PUBLICA,"60 - 69",M,101
RS,COVID,DOMICILIO,"60 - 69",F,12
RS,COVID,DOMICILIO,"60 - 69",M,18
RS,COVID,HOSPITAL,"60 - 69",F,615
RS,COVID,HOSPITAL,"60 - 69",I,1
RS,COVID,HOSPITAL,"60 - 69",M,975
RS,COVID,IGNORADO,"60 - 69",F,30
RS,COVID,IGNORADO,"60 - 69",M,43
RS,COVID,OUTRO,"60 - 69",F,4
RS,COVID,OUTRO,"60 - 69",M,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,14
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,27
RS,COVID,VIA_PUBLICA,"60 - 69",M,2
RS,INDETERMINADA,DOMICILIO,"60 - 69",F,23
RS,INDETERMINADA,DOMICILIO,"60 - 69",M,43
RS,INDETERMINADA,HOSPITAL,"60 - 69",F,9
RS,INDETERMINADA,HOSPITAL,"60 - 69",M,14
RS,INDETERMINADA,IGNORADO,"60 - 69",M,2
RS,INDETERMINADA,OUTRO,"60 - 69",F,2
RS,INDETERMINADA,OUTRO,"60 - 69",M,5
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
RS,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,48
